line_qual,Pres,T,T_err,Dust,Dust_err,H2Ovap,H2Ovap_err,H2Oice,H2Oice_err,CO2ice,CO2ice_err,Alt,Lat,Lon,Prof#
0,30.37,164.907,0.295,1.4124000000000001e-08,1.0532e-06,,,0.0003992,9.976699999999999e-06,,,30.886999999999997,56.756,-164.606,31632
0,26.802,164.535,0.285,3.3495999999999997e-09,1.0602e-06,,,0.00033425,1.1553e-05,,,31.956,56.788000000000004,-164.55200000000002,31632
0,23.651999999999997,164.304,0.22399999999999998,1.0513e-09,1.0654e-06,,,0.00028553,1.1527e-05,,,33.024,56.82,-164.49900000000002,31632
0,20.873,164.123,0.18600000000000003,1e-09,1.0669e-06,,,0.00022304,1.0829e-05,,,34.092,56.853,-164.445,31632
0,18.42,163.94299999999998,0.187,1e-09,1.0669e-06,,,0.00013221,1.0845e-05,,,35.159,56.885,-164.391,31632
0,16.256,163.734,0.213,1e-09,1.0669e-06,,,4.3598999999999994e-05,1.234e-05,,,36.225,56.917,-164.33700000000002,31632
0,14.345999999999998,163.461,0.21,1e-09,1.0669e-06,,,8.3741e-06,1.2641e-05,,,37.29,56.949,-164.282,31632
0,12.66,163.084,0.201,1e-09,1.0669e-06,,,1.7445e-06,1.0605e-05,,,38.354,56.982,-164.22799999999998,31632
0,11.173,162.577,0.20600000000000002,,,,,,,,,39.416,57.013999999999996,-164.173,31632
0,9.8597,161.942,0.26,,,,,,,,,40.475,57.04600000000001,-164.11900000000003,31632
0,8.7012,161.232,0.258,,,,,,,,,41.53,57.078,-164.06400000000002,31632
0,7.6788,160.52700000000002,0.23800000000000002,,,,,,,,,42.581,57.11,-164.01,31632
0,6.7765,159.872,0.237,,,,,,,,,43.628,57.141999999999996,-163.955,31632
0,5.9802,159.28,0.276,,,,,,,,,44.67100000000001,57.174,-163.90099999999998,31632
0,5.2775,158.72899999999998,0.332,,,,,,,,,45.711999999999996,57.206,-163.84599999999998,31632
0,4.6574,158.166,0.321,,,,,,,,,46.748999999999995,57.238,-163.792,31632
0,4.1101,157.555,0.321,,,,,,,,,47.784,57.269,-163.737,31632
0,3.6272,156.884,0.36,,,,,,,,,48.815,57.301,-163.68200000000002,31632
0,3.201,156.166,0.441,,,,,,,,,49.841,57.332,-163.628,31632
0,2.8249,155.439,0.47100000000000003,,,,,,,,,50.864,57.364,-163.57299999999998,31632
0,2.4929,154.736,0.47,,,,,,,,,51.883,57.395,-163.519,31632
0,2.2,154.069,0.519,,,,,,,,,52.897,57.426,-163.464,31632
0,1.9415,153.466,0.66,,,,,,,,,53.909,57.458,-163.409,31632
0,1.7134,153.049,0.838,,,,,,,,,54.917,57.489,-163.355,31632
0,1.512,153.04,0.9640000000000001,,,,,,,,,55.924,57.52,-163.3,31632
0,1.3344,153.634,1.068,,,,,,,,,56.935,57.551,-163.245,31632
0,1.1776,154.914,1.186,,,,,,,,,57.951,57.583,-163.189,31632
0,1.0392,156.836,1.2,,,,,,,,,58.979,57.615,-163.13299999999998,31632
0,0.9171,159.261,1.0390000000000001,,,,,,,,,60.022,57.647,-163.075,31632
0,0.80934,162.092,0.898,,,,,,,,,61.083,57.68,-163.016,31632
0,0.71424,165.294,0.862,,,,,,,,,62.163999999999994,57.714,-162.95600000000002,31632
0,0.63031,168.765,1.005,,,,,,,,,63.268,57.748000000000005,-162.895,31632
0,0.55625,172.074,1.136,,,,,,,,,64.39399999999999,57.783,-162.83100000000002,31632
0,0.49088999999999994,174.49400000000003,1.222,,,,,,,,,65.541,57.818999999999996,-162.767,31632
0,0.43321000000000004,175.472,1.351,,,,,,,,,66.70100000000001,57.855,-162.701,31632
0,0.3823,175.262,1.541,,,,,,,,,67.86399999999999,57.891999999999996,-162.635,31632
0,0.33738,174.574,1.686,,,,,,,,,69.024,57.928000000000004,-162.569,31632
0,0.29774,174.003,1.8030000000000002,,,,,,,,,70.181,57.965,-162.503,31632
0,0.26275,173.792,1.999,,,,,,,,,71.336,58.001000000000005,-162.436,31632
0,0.23188000000000003,173.78400000000002,2.1,,,,,,,,,72.491,58.037,-162.37,31632
0,0.20463,173.332,2.057,,,,,,,,,73.645,58.074,-162.303,31632
0,0.18059,171.99400000000003,2.113,,,,,,,,,74.794,58.11,-162.236,31632
0,0.15937,169.69299999999998,2.428,,,,,,,,,75.932,58.146,-162.16899999999998,31632
0,0.14064000000000002,166.83900000000003,2.839,,,,,,,,,77.053,58.181999999999995,-162.10299999999998,31632
0,0.12412000000000001,164.125,3.0860000000000003,,,,,,,,,78.157,58.217,-162.03799999999998,31632
0,0.10953,162.005,3.332,,,,,,,,,79.245,58.251000000000005,-161.97299999999998,31632
0,0.096661,160.571,3.8480000000000003,,,,,,,,,80.322,58.286,-161.909,31632
0,0.085303,159.546,3.9130000000000003,,,,,,,,,81.392,58.32,-161.845,31632
0,0.07528,158.553,3.694,,,,,,,,,82.455,58.354,-161.781,31632
0,0.066434,157.372,3.716,,,,,,,,,83.512,58.387,-161.718,31632
0,0.058628,155.954,4.4430000000000005,,,,,,,,,84.561,58.42100000000001,-161.654,31632
0,0.051739,154.464,4.9719999999999995,,,,,,,,,85.6,58.45399999999999,-161.591,31632
0,0.04566,153.109,4.808,,,,,,,,,86.63,58.486999999999995,-161.528,31632
0,0.040293999999999996,152.003,4.8660000000000005,,,,,,,,,87.65299999999999,58.52,-161.465,31632
0,0.03556,151.173,5.617000000000001,,,,,,,,,88.67,58.553000000000004,-161.403,31632
0,0.031381,150.577,7.035,,,,,,,,,89.68299999999999,58.585,-161.34,31632
0,0.027694,150.151,8.022,,,,,,,,,90.693,58.618,-161.27700000000002,31632
0,0.02444,149.857,8.855,,,,,,,,,91.70200000000001,58.65,-161.215,31632
0,0.021568,,,,,,,,,,,92.709,58.683,-161.15200000000002,31632
0,0.019034,,,,,,,,,,,93.715,58.716,-161.088,31632
0,0.016797,,,,,,,,,,,94.72200000000001,58.748000000000005,-161.025,31632
0,0.014824,,,,,,,,,,,95.729,58.781000000000006,-160.961,31632
0,0.013082,,,,,,,,,,,96.73700000000001,58.81399999999999,-160.89700000000002,31632
0,0.011545,,,,,,,,,,,97.745,58.846000000000004,-160.832,31632
0,0.010188,,,,,,,,,,,98.75299999999999,58.879,-160.768,31632
0,0.0089909,,,,,,,,,,,99.762,58.912,-160.703,31632
0,0.0079345,,,,,,,,,,,100.772,58.945,-160.637,31632
0,0.0070021,,,,,,,,,,,101.78299999999999,58.978,-160.572,31632
0,0.0061794,,,,,,,,,,,102.794,59.011,-160.506,31632
0,0.0054533,,,,,,,,,,,103.806,59.045,-160.439,31632
0,0.0048125,,,,,,,,,,,104.819,59.078,-160.373,31632
0,0.004247,,,,,,,,,,,105.83200000000001,59.111000000000004,-160.306,31632
0,1878.9,,,,,,,,,,,,,,31821
0,1658.2,,,,,,,,,,,,,,31821
0,1463.3,,,,,,,,,,,,,,31821
0,1291.4,,,,,,,,,,,,,,31821
0,1139.6,,,,,,,,,,,,,,31821
0,1005.7,,,,,,,,,,,,,,31821
0,887.54,,,,,,,,,,,,,,31821
0,783.26,,,,,,,,,,,0.14,58.708,159.566,31821
0,691.22,,,,,,,,,,,1.521,58.751999999999995,159.623,31821
0,610.0,,,,,,,,,,,2.8960000000000004,58.797,159.68,31821
0,538.32,,,,,,,,,,,4.262,58.841,159.737,31821
0,475.07,,,,,,,,,,,5.6129999999999995,58.88399999999999,159.79399999999998,31821
0,419.25,,,,,,,,,,,6.947,58.927,159.851,31821
0,369.98,,,,,,,,,,,8.264,58.97,159.907,31821
0,326.51,,,,,,,,,,,9.565,59.012,159.96200000000002,31821
0,288.14,,,,,,,,,,,10.845999999999998,59.053000000000004,160.017,31821
0,254.29,,,,,,,,,,,12.110999999999999,59.093999999999994,160.071,31821
0,224.41,,,,,,,,,,,13.359000000000002,59.135,160.125,31821
0,198.04,,,,,,,,,,,14.59,59.175,160.179,31821
0,174.77,,,,,,,,,,,15.804,59.214,160.232,31821
0,154.23,,,,,,,,,,,17.000999999999998,59.253,160.284,31821
0,136.11,,,,,,,,,,,18.182000000000002,59.292,160.336,31821
0,120.12,,,,,,,,,,,19.348,59.33,160.387,31821
0,106.0,177.487,0.96,0.0013856,4.4173e-05,,,1.177e-05,6.981900000000001e-06,,,20.500999999999998,59.368,160.438,31821
0,93.54700000000001,175.351,0.401,0.00067809,1.5864e-05,,,5.3176e-05,3.0626e-05,,,21.638,59.405,160.489,31821
0,82.555,173.424,0.237,0.00033593,8.4187e-06,,,0.00018262,8.106e-05,,,22.763,59.442,160.539,31821
0,72.854,171.71599999999998,0.192,0.00016502,6.0722e-06,,,0.00036833,0.00011821,,,23.877,59.479,160.589,31821
0,64.294,170.21099999999998,0.19699999999999998,7.3902e-05,4.6676e-06,,,0.00053004,0.00011648,,,24.982,59.515,160.639,31821
0,56.739,168.84799999999998,0.22699999999999998,2.383e-05,2.9522000000000003e-06,,,0.00058952,7.3174e-05,,,26.078000000000003,59.551,160.689,31821
0,50.071999999999996,167.511,0.22699999999999998,5.1969e-06,1.3606e-06,,,0.00064983,3.4869e-05,,,27.166,59.586999999999996,160.738,31821
0,44.188,166.106,0.21600000000000003,1.1146999999999999e-06,1.0235e-06,,,0.00071474,2.3234e-05,,,28.246,59.623000000000005,160.787,31821
0,38.996,164.59400000000002,0.221,2.6755e-07,1.0282e-06,,,0.00071173,1.9381e-05,,,29.318,59.659,160.836,31821
0,34.414,162.989,0.276,7.709699999999999e-08,1.0329999999999999e-06,,,0.00061461,1.956e-05,,,30.38,59.693999999999996,160.885,31821
0,30.37,161.381,0.32899999999999996,1.9995e-08,1.0377e-06,,,0.00049386,1.5943e-05,,,31.432,59.729,160.934,31821
0,26.802,159.898,0.341,5.1491999999999995e-09,1.0418000000000001e-06,,,0.00040747,1.1676e-05,,,32.475,59.763000000000005,160.982,31821
0,23.651999999999997,158.63299999999998,0.33399999999999996,1.7139e-09,1.0422e-06,,,0.00034026,9.7603e-06,,,33.509,59.798,161.03,31821
0,20.873,157.63299999999998,0.344,1e-09,1.0425e-06,,,0.00027512,9.4223e-06,,,34.537,59.832,161.078,31821
0,18.42,156.905,0.382,1e-09,1.0428e-06,,,0.00021442,1.1038e-05,,,35.56,59.86600000000001,161.126,31821
0,16.256,156.441,0.311,1e-09,1.0432e-06,,,0.00016936,1.0820999999999999e-05,,,36.579,59.9,161.174,31821
0,14.345999999999998,156.24,0.266,1e-09,1.0434e-06,,,0.00013202,9.8883e-06,,,37.597,59.934,161.222,31821
0,12.66,156.30100000000002,0.248,1e-09,1.0434e-06,,,9.806100000000001e-05,9.2642e-06,,,38.615,59.968,161.27,31821
0,11.173,156.613,0.275,1e-09,1.0434e-06,,,5.8612e-05,9.8022e-06,,,39.635,60.003,161.31799999999998,31821
0,9.8597,157.151,0.275,1e-09,1.0434e-06,,,2.3089000000000002e-05,1.1378e-05,,,40.658,60.037,161.36700000000002,31821
0,8.7012,157.876,0.217,1.0104e-09,1.0434e-06,,,7.8937e-06,1.1519000000000001e-05,,,41.68600000000001,60.071999999999996,161.417,31821
0,7.6788,158.75799999999998,0.19399999999999998,1.0435e-09,1.0434e-06,,,3.4657e-06,1.1354000000000002e-05,,,42.72,60.106,161.466,31821
0,6.7765,159.781,0.205,,,,,,,,,43.761,60.141000000000005,161.517,31821
0,5.9802,160.939,0.249,,,,,,,,,44.809,60.177,161.567,31821
0,5.2775,162.221,0.249,,,,,,,,,45.86600000000001,60.213,161.619,31821
0,4.6574,163.62,0.23199999999999998,,,,,,,,,46.933,60.248999999999995,161.671,31821
0,4.1101,165.132,0.237,,,,,,,,,48.00899999999999,60.285,161.724,31821
0,3.6272,166.709,0.29,,,,,,,,,49.097,60.321999999999996,161.778,31821
0,3.201,168.132,0.358,,,,,,,,,50.195,60.358999999999995,161.832,31821
0,2.8249,169.03900000000002,0.413,,,,,,,,,51.301,60.397,161.887,31821
0,2.4929,169.162,0.473,,,,,,,,,52.411,60.435,161.942,31821
0,2.2,168.44099999999997,0.557,,,,,,,,,53.521,60.473,161.998,31821
0,1.9415,167.12400000000002,0.58,,,,,,,,,54.623999999999995,60.511,162.054,31821
0,1.7134,165.58,0.581,,,,,,,,,55.718,60.548,162.109,31821
0,1.512,163.96400000000003,0.629,,,,,,,,,56.803000000000004,60.585,162.164,31821
0,1.3344,162.33700000000002,0.765,,,,,,,,,57.876999999999995,60.622,162.219,31821
0,1.1776,160.73,0.879,,,,,,,,,58.942,60.659,162.274,31821
0,1.0392,159.205,0.88,,,,,,,,,59.997,60.695,162.328,31821
0,0.9171,157.821,0.9179999999999999,,,,,,,,,61.043,60.731,162.382,31821
0,0.80934,156.59799999999998,1.111,,,,,,,,,62.081,60.766999999999996,162.436,31821
0,0.71424,155.531,1.327,,,,,,,,,63.113,60.803000000000004,162.49,31821
0,0.63031,154.649,1.391,,,,,,,,,64.138,60.838,162.54399999999998,31821
0,0.55625,153.99,1.416,,,,,,,,,65.15899999999999,60.873999999999995,162.597,31821
0,0.49088999999999994,153.578,1.575,,,,,,,,,66.17699999999999,60.909,162.651,31821
0,0.43321000000000004,153.41899999999998,1.942,,,,,,,,,67.194,60.943999999999996,162.705,31821
0,0.3823,153.54399999999998,2.09,,,,,,,,,68.211,60.98,162.759,31821
0,0.33738,154.028,2.086,,,,,,,,,69.23100000000001,61.015,162.814,31821
0,0.29774,154.938,2.114,,,,,,,,,70.256,61.051,162.869,31821
0,0.26275,156.273,2.407,,,,,,,,,71.289,61.086999999999996,162.925,31821
0,0.23188000000000003,157.861,2.5839999999999996,,,,,,,,,72.332,61.123999999999995,162.981,31821
0,0.20463,159.4,2.569,,,,,,,,,73.387,61.161,163.03799999999998,31821
0,0.18059,160.679,2.576,,,,,,,,,74.45100000000001,61.198,163.097,31821
0,0.15937,161.609,2.847,,,,,,,,,75.523,61.236000000000004,163.156,31821
0,0.14064000000000002,162.201,2.846,,,,,,,,,76.602,61.273999999999994,163.215,31821
0,0.12412000000000001,162.42600000000002,2.572,,,,,,,,,77.684,61.312,163.275,31821
0,0.10953,162.197,2.46,,,,,,,,,78.766,61.35,163.335,31821
0,0.096661,161.491,2.681,,,,,,,,,79.846,61.388000000000005,163.39600000000002,31821
0,0.085303,160.409,3.005,,,,,,,,,80.92,61.426,163.45600000000002,31821
0,0.07528,159.126,2.989,,,,,,,,,81.988,61.464,163.517,31821
0,0.066434,157.757,3.082,,,,,,,,,83.04700000000001,61.501999999999995,163.577,31821
0,0.058628,156.352,3.6460000000000004,,,,,,,,,84.09700000000001,61.538999999999994,163.637,31821
0,0.051739,154.94799999999998,4.14,,,,,,,,,85.139,61.576,163.696,31821
0,0.04566,153.642,4.255,,,,,,,,,86.17200000000001,61.613,163.756,31821
0,0.040293999999999996,152.52700000000002,4.357,,,,,,,,,87.198,61.65,163.815,31821
0,0.03556,151.635,5.056,,,,,,,,,88.21799999999999,61.687,163.87400000000002,31821
0,0.031381,150.933,6.109,,,,,,,,,89.23299999999999,61.723,163.933,31821
0,0.027694,150.372,7.011,,,,,,,,,90.244,61.75899999999999,163.993,31821
0,0.02444,149.929,7.77,,,,,,,,,91.25299999999999,61.79600000000001,164.05200000000002,31821
0,0.021568,149.589,8.453,,,,,,,,,92.259,61.832,164.112,31821
0,0.019034,,,,,,,,,,,93.264,61.868,164.171,31821
0,0.016797,,,,,,,,,,,94.26899999999999,61.903999999999996,164.231,31821
0,0.014824,,,,,,,,,,,95.272,61.941,164.291,31821
0,0.013082,,,,,,,,,,,96.27600000000001,61.977,164.352,31821
0,0.011545,,,,,,,,,,,97.279,62.013999999999996,164.41299999999998,31821
0,0.010188,,,,,,,,,,,98.28299999999999,62.05,164.47400000000002,31821
0,0.0089909,,,,,,,,,,,99.286,62.086999999999996,164.535,31821
0,0.0079345,,,,,,,,,,,100.29,62.123000000000005,164.597,31821
0,0.0070021,,,,,,,,,,,101.29299999999999,62.16,164.658,31821
0,0.0061794,,,,,,,,,,,102.29700000000001,62.196999999999996,164.72099999999998,31821
0,0.0054533,,,,,,,,,,,103.301,62.233000000000004,164.783,31821
0,0.0048125,,,,,,,,,,,104.306,62.27,164.84599999999998,31821
0,0.004247,,,,,,,,,,,105.311,62.306999999999995,164.90900000000002,31821
0,1878.9,,,,,,,,,,,,,,32183
0,1658.2,,,,,,,,,,,,,,32183
0,1463.3,,,,,,,,,,,,,,32183
0,1291.4,,,,,,,,,,,,,,32183
0,1139.6,,,,,,,,,,,,,,32183
0,1005.7,,,,,,,,,,,,,,32183
0,887.54,,,,,,,,,,,,,,32183
0,783.26,,,,,,,,,,,1.114,57.321999999999996,108.726,32183
0,691.22,,,,,,,,,,,2.4130000000000003,57.361000000000004,108.78299999999999,32183
0,610.0,,,,,,,,,,,3.7030000000000003,57.401,108.84,32183
0,538.32,,,,,,,,,,,4.981,57.44,108.896,32183
0,475.07,,,,,,,,,,,6.244,57.478,108.95200000000001,32183
0,419.25,,,,,,,,,,,7.494,57.516999999999996,109.008,32183
0,369.98,,,,,,,,,,,8.726,57.555,109.06299999999999,32183
0,326.51,,,,,,,,,,,9.946,57.592,109.118,32183
0,288.14,,,,,,,,,,,11.154000000000002,57.629,109.17200000000001,32183
0,254.29,,,,,,,,,,,12.353,57.666000000000004,109.226,32183
0,224.41,,,,,,,,,,,13.543,57.703,109.28,32183
0,198.04,,,,,,,,,,,14.725,57.739,109.334,32183
0,174.77,,,,,,,,,,,15.9,57.776,109.38799999999999,32183
0,154.23,,,,,,,,,,,17.067,57.812,109.441,32183
0,136.11,,,,,,,,,,,18.225,57.848,109.495,32183
0,120.12,,,,,,,,,,,19.375,57.88399999999999,109.54799999999999,32183
0,106.0,,,,,,,,,,,20.514,57.919,109.601,32183
0,93.54700000000001,,,,,,,,,,,21.64,57.95399999999999,109.654,32183
0,82.555,171.173,0.40399999999999997,0.00044868,1.6612e-05,,,0.00098753,9.4311e-05,,,22.753,57.989,109.706,32183
0,72.854,168.47099999999998,0.409,0.00025346,1.4013e-05,,,0.0010862,8.7295e-05,,,23.849,58.023,109.757,32183
0,64.294,165.62400000000002,0.518,0.00011708,1.0597e-05,,,0.00081576,5.8078e-05,,,24.929000000000002,58.056999999999995,109.80799999999999,32183
0,56.739,162.944,0.609,4.7456e-05,5.4357e-06,,,0.00048162,2.6e-05,,,25.991,58.09,109.85799999999999,32183
0,50.071999999999996,160.71200000000002,0.653,1.9246e-05,3.2504000000000003e-06,,,0.00028539,1.5609000000000003e-05,,,27.039,58.123000000000005,109.90799999999999,32183
0,44.188,159.03799999999998,0.7,7.8325e-06,2.3106999999999997e-06,,,0.00017182,1.2783e-05,,,28.074,58.155,109.95700000000001,32183
0,38.996,157.929,0.7879999999999999,2.9138999999999997e-06,1.8719999999999998e-06,,,9.6805e-05,1.2683e-05,,,29.101,58.187,110.007,32183
0,34.414,157.31,0.6759999999999999,8.1359e-07,1.3051e-06,,,4.7023999999999996e-05,1.4767000000000001e-05,,,30.123,58.218999999999994,110.056,32183
0,30.37,157.093,0.462,1.7015e-07,1.0283e-06,,,2.1125e-05,1.5465e-05,,,31.143,58.251000000000005,110.105,32183
0,26.802,157.23,0.33299999999999996,3.8914e-08,1.0336e-06,,,9.5779e-06,1.4765e-05,,,32.163000000000004,58.284,110.154,32183
0,23.651999999999997,157.702,0.27899999999999997,1.0287e-08,1.0395e-06,,,3.7972000000000003e-06,1.3695999999999999e-05,,,33.186,58.316,110.204,32183
0,20.873,158.47799999999998,0.299,3.1946999999999997e-09,1.0455e-06,,,8.325e-07,8.594e-06,,,34.214,58.348,110.25399999999999,32183
0,18.42,159.465,0.317,1.2697e-09,1.0516e-06,,,5.5932e-08,2.4895e-06,,,35.248000000000005,58.381,110.304,32183
0,16.256,160.51,0.314,1e-09,1.0563e-06,,,1.7488e-09,1.083e-06,,,36.289,58.413999999999994,110.355,32183
0,14.345999999999998,161.494,0.309,1e-09,1.0576e-06,,,1e-09,1.0878e-06,,,37.336999999999996,58.446999999999996,110.40700000000001,32183
0,12.66,162.34799999999998,0.327,1e-09,1.0581999999999999e-06,,,1e-09,1.0895000000000001e-06,,,38.391999999999996,58.481,110.459,32183
0,11.173,163.054,0.32899999999999996,1e-09,1.0588e-06,,,1e-09,1.0912e-06,,,39.453,58.513999999999996,110.512,32183
0,9.8597,163.612,0.257,1e-09,1.0594e-06,,,1e-09,1.0929000000000002e-06,,,40.518,58.548,110.565,32183
0,8.7012,163.99900000000002,0.22699999999999998,1e-09,1.0596e-06,,,1e-09,1.0934e-06,,,41.586999999999996,58.582,110.618,32183
0,7.6788,164.205,0.22899999999999998,1e-09,1.0596e-06,,,1e-09,1.0934e-06,,,42.659,58.61600000000001,110.67200000000001,32183
0,6.7765,164.218,0.27699999999999997,1e-09,1.0596e-06,,,1e-09,1.0934e-06,,,43.733000000000004,58.651,110.726,32183
0,5.9802,164.03599999999997,0.27699999999999997,1e-09,1.0596e-06,,,1e-09,1.0934e-06,,,44.806000000000004,58.685,110.78,32183
0,5.2775,163.658,0.254,1e-09,1.0596e-06,,,1e-09,1.0934e-06,,,45.878,58.718999999999994,110.835,32183
0,4.6574,163.083,0.257,,,,,,,,,46.948,58.753,110.889,32183
0,4.1101,162.313,0.318,,,,,,,,,48.013999999999996,58.788000000000004,110.944,32183
0,3.6272,161.34,0.384,,,,,,,,,49.075,58.821999999999996,110.99799999999999,32183
0,3.201,160.135,0.406,,,,,,,,,50.13,58.856,111.053,32183
0,2.8249,158.673,0.433,,,,,,,,,51.176,58.888999999999996,111.10700000000001,32183
0,2.4929,156.961,0.523,,,,,,,,,52.213,58.923,111.161,32183
0,2.2,155.101,0.682,,,,,,,,,53.239,58.956,111.214,32183
0,1.9415,153.328,0.8059999999999999,,,,,,,,,54.253,58.988,111.26700000000001,32183
0,1.7134,151.85399999999998,0.907,,,,,,,,,55.257,59.021,111.32,32183
0,1.512,150.78799999999998,1.038,,,,,,,,,56.253,59.053000000000004,111.37299999999999,32183
0,1.3344,150.132,1.251,,,,,,,,,57.244,59.085,111.425,32183
0,1.1776,149.815,1.235,,,,,,,,,58.233000000000004,59.117,111.478,32183
0,1.0392,149.804,1.15,,,,,,,,,59.221000000000004,59.15,111.53,32183
0,0.9171,150.097,1.137,,,,,,,,,60.211000000000006,59.181999999999995,111.583,32183
0,0.80934,150.69,1.306,,,,,,,,,61.20399999999999,59.214,111.637,32183
0,0.71424,151.526,1.541,,,,,,,,,62.202,59.247,111.691,32183
0,0.63031,152.476,1.5730000000000002,,,,,,,,,63.207,59.278999999999996,111.745,32183
0,0.55625,153.42,1.5330000000000001,,,,,,,,,64.218,59.313,111.8,32183
0,0.49088999999999994,154.293,1.58,,,,,,,,,65.237,59.346000000000004,111.85600000000001,32183
0,0.43321000000000004,155.079,1.8530000000000002,,,,,,,,,66.26100000000001,59.379,111.912,32183
0,0.3823,155.76,1.895,,,,,,,,,67.291,59.413000000000004,111.96799999999999,32183
0,0.33738,156.268,1.81,,,,,,,,,68.325,59.446999999999996,112.02600000000001,32183
0,0.29774,156.53799999999998,1.786,,,,,,,,,69.363,59.481,112.083,32183
0,0.26275,156.532,2.046,,,,,,,,,70.402,59.516000000000005,112.141,32183
0,0.23188000000000003,156.16299999999998,2.443,,,,,,,,,71.441,59.55,112.199,32183
0,0.20463,155.175,2.73,,,,,,,,,72.475,59.583999999999996,112.257,32183
0,0.18059,153.30700000000002,3.174,,,,,,,,,73.501,59.618,112.315,32183
0,0.15937,150.421,4.136,,,,,,,,,74.512,59.652,112.37200000000001,32183
0,0.14064000000000002,146.908,5.83,,,,,,,,,75.501,59.684,112.428,32183
0,0.12412000000000001,143.84,7.487,,,,,,,,,76.469,59.717,112.484,32183
0,0.10953,142.171,9.107999999999999,,,,,,,,,77.422,59.748000000000005,112.538,32183
0,0.096661,142.24200000000002,9.937000000000001,,,,,,,,,78.37100000000001,59.78,112.59299999999999,32183
0,0.085303,143.898,10.113,,,,,,,,,79.32600000000001,59.812,112.648,32183
0,0.07528,146.489,9.049,,,,,,,,,80.295,59.843999999999994,112.704,32183
0,0.066434,149.39700000000002,7.779,,,,,,,,,81.28399999999999,59.876999999999995,112.762,32183
0,0.058628,152.257,6.825,,,,,,,,,82.292,59.911,112.821,32183
0,0.051739,154.922,6.604,,,,,,,,,83.319,59.945,112.881,32183
0,0.04566,157.414,6.1979999999999995,,,,,,,,,84.363,59.98,112.94200000000001,32183
0,0.040293999999999996,159.665,5.24,,,,,,,,,85.425,60.016000000000005,113.005,32183
0,0.03556,161.515,4.562,,,,,,,,,86.5,60.052,113.069,32183
0,0.031381,162.82,4.567,,,,,,,,,87.588,60.089,113.134,32183
0,0.027694,163.655,4.675,,,,,,,,,88.68299999999999,60.126000000000005,113.2,32183
0,0.02444,164.074,4.0889999999999995,,,,,,,,,89.78299999999999,60.163000000000004,113.266,32183
0,0.021568,164.062,3.8560000000000003,,,,,,,,,90.885,60.2,113.333,32183
0,0.019034,163.65200000000002,4.3919999999999995,,,,,,,,,91.98700000000001,60.236999999999995,113.4,32183
0,0.016797,162.954,5.377999999999999,,,,,,,,,93.085,60.275,113.46700000000001,32183
0,0.014824,162.1,6.18,,,,,,,,,94.179,60.312,113.53399999999999,32183
0,0.013082,161.19299999999998,6.922000000000001,,,,,,,,,95.26799999999999,60.349,113.601,32183
0,0.011545,160.312,7.6339999999999995,,,,,,,,,96.351,60.386,113.66799999999999,32183
0,0.010188,,,,,,,,,,,97.429,60.423,113.735,32183
0,0.0089909,,,,,,,,,,,98.50299999999999,60.458999999999996,113.803,32183
0,0.0079345,,,,,,,,,,,99.573,60.496,113.87,32183
0,0.0070021,,,,,,,,,,,100.64,60.533,113.93700000000001,32183
0,0.0061794,,,,,,,,,,,101.705,60.568999999999996,114.005,32183
0,0.0054533,,,,,,,,,,,102.76899999999999,60.606,114.073,32183
0,0.0048125,,,,,,,,,,,103.831,60.643,114.141,32183
0,0.004247,,,,,,,,,,,104.89299999999999,60.678999999999995,114.209,32183
0,1878.9,,,,,,,,,,,,,,32359
0,1658.2,,,,,,,,,,,,,,32359
0,1463.3,,,,,,,,,,,,,,32359
0,1291.4,,,,,,,,,,,,,,32359
0,1139.6,,,,,,,,,,,,,,32359
0,1005.7,,,,,,,,,,,,,,32359
0,887.54,,,,,,,,,,,,,,32359
0,783.26,,,,,,,,,,,0.515,56.633,83.10700000000001,32359
0,691.22,,,,,,,,,,,1.8530000000000002,56.673,83.167,32359
0,610.0,,,,,,,,,,,3.185,56.713,83.226,32359
0,538.32,,,,,,,,,,,4.507,56.751999999999995,83.286,32359
0,475.07,,,,,,,,,,,5.812,56.791000000000004,83.345,32359
0,419.25,,,,,,,,,,,7.104,56.83,83.404,32359
0,369.98,,,,,,,,,,,8.38,56.869,83.462,32359
0,326.51,,,,,,,,,,,9.641,56.906000000000006,83.52,32359
0,288.14,,,,,,,,,,,10.887,56.943999999999996,83.57700000000001,32359
0,254.29,190.826,0.972,0.00066712,1.6348e-05,,,2.3181e-06,6.4349e-06,,,12.119000000000002,56.981,83.634,32359
0,224.41,188.56599999999997,0.43,0.00046147,2.0186e-05,,,5.4783000000000006e-06,1.6314e-05,,,13.338,57.018,83.691,32359
0,198.04,186.265,0.184,0.00031281,2.0852e-05,,,2.7096999999999998e-05,5.8055e-05,,,14.543,57.053999999999995,83.74700000000001,32359
0,174.77,183.872,0.149,0.00024357,1.975e-05,,,8.1974e-05,0.00011456,,,15.732999999999999,57.09,83.802,32359
0,154.23,181.394,0.154,0.0002553,2.0138e-05,,,0.00016817,0.00014742,,,16.908,57.126000000000005,83.85700000000001,32359
0,136.11,178.845,0.19399999999999998,0.00037914,2.3034e-05,,,0.00037643,0.00016844,,,18.067999999999998,57.161,83.912,32359
0,120.12,176.233,0.203,0.00059819,2.5234e-05,,,0.0010112,0.00017628,,,19.213,57.196000000000005,83.96600000000001,32359
